Age,AnnualIncome,CreditScore,EmploymentStatus,EducationLevel,Experience,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio,LoanApproved,RiskScore
41,50859,555,Employed,Bachelor,17,18562,48,Single,4,Mortgage,167,0.2235157294173878,3,0,0.2060704353526617,0,Home,0,24,26,11317,640,176267,14189,4238.25,0.9256322025365536,7,162078,0.236062,0.2333503205333376,598.3518151716904,0.1805820362582883,1,38.400000000000006
31,116043,514,Self-Employed,Master,8,14388,36,Married,1,Rent,813,0.106844685491445,2,1,0.5259785918352625,0,Debt Consolidation,0,25,16,7674,2934,515815,19847,9670.25,0.6947154993158942,5,495968,0.242388,0.2537847407918258,574.9483591902607,0.1435276605248324,1,42.400000000000006
37,261784,626,Unemployed,High School,17,38314,12,Married,0,Other,481,0.2185929175683635,4,3,0.3790402359203765,0,Home,0,15,13,218,364,191007,33516,21815.33333333333,0.719641230151155,8,157491,0.190314,0.16141094273605,3478.820776866932,0.1815154834611862,1,38.400000000000006
24,17153,503,Employed,Associate,1,15214,84,Married,1,Rent,449,0.292615732446312,6,0,0.4364174023242669,0,Education,0,20,24,2377,777,56702,56574,1429.4166666666667,0.8162512102965548,7,4754,0.288714,0.332824263965214,469.0878619341908,0.6422814868075725,0,58.0
35,23619,568,Employed,High School,9,12080,96,Single,0,Own,442,0.2058737388924509,5,2,0.3297068857092972,0,Debt Consolidation,0,27,3,2877,392,157080,4285,1968.25,0.8697559194888224,5,152795,0.26308,0.2500307256450483,292.0304206917369,0.3729355623989518,0,55.0
33,46466,521,Employed,High School,6,8673,48,Divorced,2,Rent,829,0.2423680923865926,4,1,0.2036103892077388,0,Debt Consolidation,0,15,3,13582,1529,15111,24135,3872.1666666666665,0.8987311960499639,2,5913,0.243173,0.2593070398783573,292.09217408121015,0.2895258057283717,0,56.0
48,89643,487,Unemployed,Associate,21,13079,36,Single,0,Mortgage,651,0.1778508957531384,5,1,0.4128624090279127,0,Debt Consolidation,0,21,24,2854,1877,52143,59489,7470.25,0.700791810517221,6,7102,0.254579,0.2208815185191496,500.0895842747552,0.154089834245809,1,45.6
43,20176,626,Employed,High School,21,10664,60,Single,1,Own,279,0.1262632131319967,4,2,0.1875941664868137,0,Other,0,22,6,1755,198,57850,5313,1681.3333333333333,0.6799486410469332,3,52537,0.202664,0.1621504842803764,260.54782827851216,0.3209047352964981,0,48.0
34,53237,572,Employed,Associate,12,23638,108,Divorced,2,Rent,851,0.3426161749471703,4,1,0.2473996560024527,0,Home,0,24,27,942,426,232800,52780,4436.416666666667,0.8078085207428196,7,180020,0.282638,0.2261104,513.8315316488582,0.307642774382221,0,48.0
43,86469,594,Employed,Doctorate,18,28444,60,Married,1,Rent,507,0.5081369537324691,2,1,0.2225465328010313,0,Education,0,27,29,3711,1714,58514,19468,7205.75,0.7355281249819892,6,39046,0.236444,0.2440215784310384,824.9291049678028,0.1848425361645634,1,41.6
58,65582,652,Employed,Bachelor,35,32442,60,Divorced,2,Mortgage,178,0.4620753832553122,2,2,0.3910238254864267,0,Home,0,27,1,896,785,199611,76889,5465.166666666667,0.6709763871076978,5,122722,0.211442,0.2103274176686861,878.2627238364543,0.1932718228483037,0,49.0
26,43237,548,Employed,Associate,3,18672,48,Divorced,2,Own,370,0.0225340583793989,5,0,0.0942549691973984,1,Auto,1,18,24,16493,692,17185,42372,3603.0833333333335,0.9328637232944904,10,4746,0.239672,0.2077832220499574,575.967464459317,0.2625438761595809,0,68.0
35,47889,611,Employed,Bachelor,10,14637,120,Married,0,Rent,169,0.2962856950696364,2,0,0.2698527781699002,0,Auto,0,28,19,15972,1870,111984,141361,3990.75,0.9484546935903494,1,4888,0.264137,0.272062834204457,356.0089229497835,0.1315564550397252,0,50.0
60,51670,592,Unemployed,Doctorate,33,16477,36,Single,0,Rent,340,0.2283180648208041,1,2,0.1455462806722634,0,Debt Consolidation,0,18,8,8349,1814,23977,58102,4305.833333333333,0.7876050024355488,6,2270,0.205477,0.2094456611541386,620.3032170974687,0.2230237779208365,0,54.0
24,20921,559,Unemployed,High School,0,15655,72,Married,1,Own,314,0.1082859447887802,6,0,0.4921828474194044,0,Education,0,26,20,6242,1314,186127,32323,1743.4166666666667,0.4958453394749866,2,153804,0.251155,0.2759902043423917,447.0070475430219,0.4365032536932394,0,56.0
18,121087,545,Employed,Master,0,15085,48,Married,4,Mortgage,342,0.0749891235874012,1,0,0.2666617349168678,0,Debt Consolidation,0,22,24,14987,152,36614,46216,10090.583333333334,0.6573240371427788,5,2662,0.237585,0.2544988621615296,503.9678689158321,0.0838373601376694,1,39.2
52,113879,591,Employed,Doctorate,28,24416,72,Married,4,Mortgage,131,0.024417372575341,3,2,0.2921464742669683,0,Debt Consolidation,0,26,20,2718,879,40085,6398,9489.916666666666,0.85673040251281,8,33687,0.243916,0.2379961495052582,639.8290815538105,0.0812261170070489,1,40.0
45,83994,596,Employed,High School,22,30854,84,Single,0,Other,576,0.37905678092906,3,0,0.2253624057478722,0,Auto,0,32,17,10949,562,54625,38129,6999.5,0.7956319429688264,4,16496,0.257854,0.2883748608767194,858.2183445773009,0.2049029708661048,0,51.0
40,17478,601,Employed,Bachelor,19,38410,96,Single,3,Mortgage,352,0.2303173479480001,2,1,0.0678747640618685,0,Debt Consolidation,0,12,16,5455,508,70499,25572,1456.5,0.6685500243701284,7,44927,0.27291,0.2633044579284706,962.6141041603069,0.9025843488913882,0,49.0
35,33805,628,Employed,High School,13,25028,72,Married,1,Mortgage,551,0.1324974132855525,2,2,0.3982531753879282,0,Debt Consolidation,0,22,23,3870,6699,91507,164114,2817.083333333333,0.8202378752478019,4,2570,0.226028,0.2527839776141006,678.4655191625287,0.4364320730646456,0,51.0
51,87835,632,Employed,Bachelor,28,16563,48,Married,2,Mortgage,310,0.1637724168989604,3,0,0.4580893721686578,0,Home,0,25,27,1365,436,32947,12571,7319.583333333333,0.8410664334116844,4,20376,0.195563,0.217151037749374,519.2767599126882,0.1132956238282263,1,40.8
49,30917,522,Employed,Associate,28,24170,60,Single,0,Other,895,0.1292421324525677,3,1,0.5852292588331867,0,Home,0,21,3,3659,1615,23424,23082,2576.4166666666665,0.5287029653798907,6,7600,0.26817,0.2921136153287711,770.3140794787022,0.6463683072013594,0,61.0
35,28791,489,Self-Employed,Doctorate,14,32119,60,Married,1,Own,112,0.1340663584768923,4,2,0.1016342552989136,0,Home,0,24,4,471,2212,48531,105832,2399.25,0.6510762326975048,2,7874,0.292619,0.3101593235430745,1059.290702503234,0.4881903521947417,0,57.0
37,46513,541,Employed,Bachelor,13,18220,36,Married,1,Mortgage,635,0.1510915088074721,3,0,0.4872456950542539,0,Auto,0,26,7,9488,287,208754,66022,3876.0833333333335,0.6064612000625601,2,142732,0.23272,0.2618316389409839,735.8740124079869,0.3536750617869378,0,53.0
33,60095,600,Unemployed,High School,9,15590,60,Married,1,Rent,1037,0.1159529214724414,4,0,0.4949065889823791,0,Debt Consolidation,1,20,29,397,214,260413,47619,5007.916666666667,0.7379306805186997,7,212794,0.22059,0.2139912303742416,425.2696318088223,0.2919916063184269,0,57.0
41,25550,558,Employed,Bachelor,18,15890,84,Married,1,Other,1127,0.4842484845680856,3,2,0.5894494792817732,1,Home,0,29,9,1459,795,124588,22825,2129.1666666666665,0.8065318543947543,2,101763,0.26189,0.2834571142806133,436.8024217837429,0.7344668908573352,0,70.0
40,58729,548,Self-Employed,Doctorate,19,21400,48,Married,0,Own,307,0.2233580235471103,5,1,0.3024850044050105,0,Debt Consolidation,1,17,9,5638,1490,18613,17521,4894.083333333333,0.8157475750509807,6,1092,0.2424,0.2715383986647292,735.5110995594732,0.2130145787381648,0,64.0
24,54822,592,Self-Employed,Bachelor,0,10761,48,Married,5,Mortgage,199,0.4501789770443018,4,0,0.0570842542624747,0,Home,0,21,26,1885,4676,20849,8935,4568.5,0.6375024130946289,4,11914,0.209761,0.2105031415264073,333.51312844688533,0.1165619193273252,1,43.2
34,28802,620,Employed,Bachelor,8,32222,108,Married,2,Rent,294,0.2837365157086039,2,0,0.0157525831968433,0,Other,1,34,18,1228,600,200237,3275,2400.1666666666665,0.8539623257870774,2,196962,0.267222,0.2699835579903931,797.0463632428498,0.4545710839148045,0,51.0
33,64481,602,Employed,Doctorate,13,23797,48,Married,1,Other,876,0.4164875720672542,2,2,0.1075693464282202,0,Debt Consolidation,0,23,25,619,692,29000,43977,5373.416666666667,0.9527324729927068,2,1556,0.217797,0.2167535329211485,745.5622247622971,0.3017748902335194,0,48.0
36,37390,561,Employed,Bachelor,16,25534,36,Single,1,Rent,425,0.0811601426608116,2,1,0.199404328985765,0,Debt Consolidation,0,27,21,1328,5352,74703,5990,3115.833333333333,0.9826037100776542,3,68713,0.230034,0.2409956179971294,1003.1069465634848,0.4583386830372243,0,48.0
48,49157,544,Employed,Master,24,15186,36,Married,0,Mortgage,556,0.2590232778510559,3,3,0.2608214519771865,0,Debt Consolidation,0,24,18,7896,189,13123,23685,4096.416666666667,0.8169541365319641,3,5826,0.228186,0.2322655420174265,589.6405105359552,0.2796689408717265,0,53.0
37,41439,600,Employed,Associate,14,20370,48,Single,2,Other,597,0.344363138848801,4,3,0.0332870435389181,0,Debt Consolidation,0,22,14,1718,862,10776,15374,3453.25,0.7766604001938283,3,9988,0.21537,0.2316978413996485,654.7847982841444,0.3624946929078823,0,48.0
43,81019,561,Employed,High School,19,18644,60,Married,3,Rent,255,0.3484971926444398,3,1,0.3402911258230455,0,Home,0,24,9,16226,510,110241,170819,6751.583333333333,0.9765810022009304,5,6182,0.2431439999999999,0.273958547064746,573.719993028312,0.1227445403712678,0,54.0
55,48198,609,Unemployed,High School,33,12465,36,Widowed,4,Rent,649,0.3009158899897842,3,0,0.1443923547238066,0,Home,0,28,2,1465,2039,84302,22175,4016.5,0.9548845662640344,2,62127,0.192965,0.1727709028953683,446.1321153974524,0.2726583133069718,0,53.0
55,20211,592,Employed,Bachelor,33,46268,60,Widowed,2,Mortgage,309,0.3101423976028092,3,1,0.3243721406990679,0,Home,0,20,26,1350,983,59567,112981,1684.25,0.7551241347772504,2,3446,0.255268,0.2415101984687021,1335.0950817522548,0.9761585760737744,0,56.0
29,43817,592,Employed,High School,9,13587,36,Divorced,1,Mortgage,502,0.2468464781537766,1,0,0.3755496988051872,0,Auto,0,28,13,2820,487,8169,51100,3651.4166666666665,0.7453399156012832,7,9671,0.202587,0.1905706261521216,498.4374253901765,0.2739861036739648,0,55.0
28,54231,595,Employed,Bachelor,6,31778,60,Married,1,Mortgage,993,0.0814162602567421,1,1,0.3012662992751397,0,Auto,0,29,2,4042,1127,112103,64569,4519.25,0.7759407982633585,3,47534,0.239278,0.2871336,1003.1548322062196,0.4417004662734346,0,57.0
37,300000,502,Employed,Bachelor,15,25188,36,Married,4,Own,416,0.2466752731697564,6,2,0.6357267522043919,0,Debt Consolidation,0,26,13,2366,1865,186561,27334,25000.0,0.5388081275472272,9,159227,0.259188,0.3022057938904764,1072.3156913822568,0.0595326276552902,1,41.6
58,73660,615,Employed,Associate,36,35518,36,Divorced,3,Rent,305,0.3543471330835345,2,0,0.4667581448264526,0,Debt Consolidation,1,31,14,16116,728,27048,17933,6138.333333333333,0.914953081322218,5,9115,0.2130179999999999,0.2556215999999999,1422.7711110581497,0.2814723504303258,0,59.0
48,60845,483,Employed,Associate,24,35547,108,Divorced,1,Mortgage,348,0.177384709656708,3,1,0.5094713758909726,0,Auto,0,23,26,5723,717,24594,36673,5070.416666666667,0.6780026928054957,3,10421,0.339047,0.36926369298239,1136.9208116961142,0.2928597212647443,0,57.0
35,26788,609,Self-Employed,Doctorate,14,27727,60,Married,1,Rent,221,0.0236816303007733,5,0,0.5768487615153941,0,Home,1,22,17,2365,271,65715,16311,2232.333333333333,0.8028192126739347,4,49404,0.228227,0.2031912878156378,739.5280106300075,0.4302798315499511,0,65.0
58,72074,622,Employed,Master,37,19487,48,Single,2,Mortgage,413,0.2028417944002982,1,1,0.3979124984594434,0,Home,0,18,16,3797,785,113825,16096,6006.166666666667,0.7071137126512026,4,97729,0.203487,0.193995329376805,586.7799832811311,0.166458914440347,1,39.2
41,154600,562,Employed,High School,20,18232,72,Single,2,Mortgage,377,0.0776876415062767,2,3,0.2287972831973441,0,Debt Consolidation,0,18,19,2640,614,168985,40397,12883.333333333334,0.8217754590491299,7,128588,0.252232,0.273580282007451,517.8243533485115,0.0694559653310616,1,36.0
49,29675,628,Employed,High School,29,22379,72,Single,1,Other,837,0.1663779847861253,2,1,0.184540103560104,0,Auto,0,25,24,2637,494,57262,9558,2472.9166666666665,0.9350924740121316,4,47704,0.223379,0.2202004689726668,562.5639307090361,0.5659567706321291,0,48.0
63,83523,650,Employed,Bachelor,40,34632,48,Widowed,3,Rent,490,0.1564565218311563,4,2,0.2650480270922684,0,Auto,0,17,24,2226,1385,13603,23303,6960.25,0.5490762611651484,4,9201,0.204632,0.1857401149132004,1027.7321311062385,0.2180571288540265,0,44.0
28,44335,536,Employed,Associate,7,29320,84,Single,2,Mortgage,386,0.0859502271526847,2,1,0.1574520397161026,0,Debt Consolidation,0,24,22,3568,315,115676,17512,3694.5833333333335,0.84711047201047,4,98164,0.28632,0.2756682987494687,790.9219882820145,0.3185533745209016,0,48.0
46,57580,634,Employed,Bachelor,24,25395,60,Married,1,Rent,289,0.070900337044466,1,0,0.5793584788402016,1,Home,0,13,19,2351,438,117499,2881,4798.333333333333,0.7937043368272545,5,114618,0.213395,0.1764035146003454,639.9079196399787,0.1935897019048236,0,62.0
53,46700,599,Unemployed,Bachelor,29,19045,96,Single,0,Mortgage,491,0.1395726213112445,4,0,0.0723099968630892,0,Auto,0,27,11,13686,556,30663,47068,3891.6666666666665,0.771643124371802,3,9943,0.254545,0.2318910144544426,437.728004821844,0.2386453117315231,0,53.0
30,31735,574,Employed,Bachelor,6,48247,108,Widowed,3,Mortgage,190,0.6577653438363934,6,1,0.4328201868752202,0,Debt Consolidation,0,22,28,7808,1140,8948,62906,2644.583333333333,0.8907959554936091,7,3437,0.306247,0.3334832436718724,1414.0418432613624,0.6065385889124421,0,59.0
46,65635,549,Employed,Associate,19,26525,84,Divorced,2,Mortgage,225,0.2530256401298935,7,2,0.6413895332830564,1,Education,1,30,16,2513,858,51133,11095,5469.583333333333,0.8615487940965149,5,40038,0.2770249999999999,0.2909303647392269,742.3193913034947,0.1768543108957406,0,76.0
46,67031,609,Self-Employed,Master,25,10470,48,Married,1,Mortgage,672,0.1639543386857967,3,0,0.2978463495203012,0,Education,0,13,24,6464,853,627696,13710,5585.916666666667,0.8005815980667519,7,613986,0.20097,0.2368358011749181,339.51230663041275,0.181082598791081,1,34.4
18,15000,585,Employed,Associate,0,17454,72,Married,2,Own,528,0.2387910210668701,3,1,0.5517845630157615,0,Home,0,14,24,1361,323,50919,16069,1250.0,0.8960522016463492,3,34850,0.239954,0.2152387334856506,433.6322220221351,0.7693057776177081,0,60.0
24,29791,549,Employed,High School,3,32626,96,Married,3,Mortgage,431,0.1013844078970024,8,0,0.4441914688952718,0,Home,0,21,17,2964,2121,132410,39855,2482.583333333333,0.9154574113166564,8,92555,0.293126,0.2880340317115309,872.6369881725916,0.5251130830811688,0,55.0
52,46026,595,Employed,High School,32,16664,24,Single,1,Rent,286,0.4131652311262116,1,1,0.1178009261945092,0,Debt Consolidation,0,22,1,872,3167,32840,21636,3835.5,0.8301384322096258,3,11204,0.194164,0.1986974061610255,847.0676336373026,0.2954158867520017,0,56.0
52,45971,650,Unemployed,Master,30,19848,36,Married,3,Mortgage,271,0.4579080288193896,6,0,0.1311369614385786,0,Auto,0,27,12,2250,1740,70226,12678,3830.9166666666665,0.7222347496722579,8,57548,0.179848,0.1627432643037275,700.4878955028191,0.2535914978145751,0,47.0
18,64715,553,Employed,Bachelor,0,26826,96,Married,4,Own,586,0.1343036847321709,4,3,0.2158538729563135,0,Home,0,22,20,6103,822,100551,29674,5392.916666666667,0.6197184281334045,7,70877,0.2853259999999999,0.3379763541544418,811.9782642527937,0.2592248964078424,0,49.0
49,115741,632,Employed,Bachelor,30,16520,84,Married,4,Rent,220,0.4770127050475186,9,0,0.3964896227185135,0,Education,0,32,12,3546,2380,153067,50084,9645.083333333334,0.8789102060284286,6,102983,0.22552,0.2292227843024734,396.4575723283835,0.0639141779312482,1,37.6
41,56421,589,Employed,Doctorate,17,12789,60,Single,0,Rent,181,0.1905892730207147,7,2,0.2199324751696518,0,Home,1,24,27,853,330,102597,42197,4701.75,0.7318292563165834,4,60400,0.223289,0.212476846553327,347.7696779132424,0.1124623125247498,1,44.0
33,128397,619,Employed,Bachelor,10,9095,36,Married,0,Mortgage,210,0.4470326528622952,2,1,0.2298983012834912,0,Home,0,31,22,1812,292,49681,11008,10699.75,0.8558215508095397,7,38673,0.184595,0.1870746353212304,332.04283486598246,0.0506593924966454,1,38.400000000000006
29,136716,531,Employed,High School,9,30354,72,Married,2,Mortgage,683,0.4110081143206236,2,0,0.4218072649553971,0,Home,0,28,8,8833,1087,460851,8827,11393.0,0.634694669318138,4,452024,0.279854,0.3339659081098001,980.6501178806004,0.1460238846555429,1,40.0
32,15000,512,Employed,High School,10,26274,36,Married,2,Mortgage,321,0.2939546507883054,4,1,0.1097974374488618,0,Home,0,19,9,5768,482,181865,19466,1250.0,0.9731190607209544,3,162399,0.255274,0.2526358472806734,1048.31592269073,1.095452738152584,0,49.0
48,45597,574,Self-Employed,High School,25,30275,12,Married,1,Rent,399,0.1543623373946946,4,0,0.3503966923287338,0,Debt Consolidation,0,21,27,4668,474,62181,66178,3799.75,0.8514344969147813,6,2909,0.208275,0.2234190047351681,2838.5538934654587,0.8520439222226354,0,57.0
18,62029,534,Employed,Associate,0,24014,36,Married,2,Other,555,0.13782629761212,5,0,0.2927892724283007,0,Home,0,24,23,3402,712,108244,32996,5169.083333333333,0.7965892007556217,3,75248,0.242014,0.2434309901281797,946.4691773283096,0.2904710720459739,0,49.0
18,66244,589,Employed,High School,0,45380,60,Single,0,Rent,600,0.2927875740511422,3,2,0.4253268418766253,0,Home,0,23,4,975,8270,24259,11413,5520.333333333333,0.8816046571915843,5,12846,0.25588,0.307056,1487.9257913122208,0.3782245863134269,0,59.0
55,128391,643,Employed,Bachelor,29,8080,108,Married,1,Rent,117,0.3564590977548946,0,0,0.0478979735214361,0,Debt Consolidation,0,23,24,2432,1163,182223,9102,10699.25,0.7829753355974136,8,173121,0.23158,0.185264,154.2266450002178,0.0253500614529259,1,32.800000000000004
37,37654,592,Employed,Associate,14,14162,120,Single,1,Other,1141,0.225784208735323,2,3,0.0771186161258134,0,Education,0,17,2,1325,4258,80208,92010,3137.833333333333,0.8830904232028899,4,6374,0.273162,0.2582970959013734,330.4961093124272,0.4689529216484072,0,55.0
60,23285,582,Self-Employed,Bachelor,40,22343,48,Married,3,Mortgage,715,0.0760100704908327,2,0,0.3039075185330652,0,Debt Consolidation,1,19,2,3749,542,52191,8508,1940.4166666666667,0.6943435491301788,7,43683,0.226343,0.1935457408195681,672.2460053209518,0.7149217119970548,0,68.0
42,110543,567,Employed,High School,19,25771,48,Single,3,Rent,895,0.1106016216518631,3,0,0.3942199734331513,0,Home,0,25,3,1059,3046,230185,22343,9211.916666666666,0.7863610143615245,8,207842,0.2372709999999999,0.2512997423902144,856.3616110673721,0.1901191331229337,1,40.8
49,48292,483,Employed,Associate,25,25694,72,Single,2,Mortgage,458,0.3606557812423308,3,2,0.4369768225939563,0,Other,0,25,3,10475,675,54678,23880,4024.3333333333335,0.9134759323539932,2,30798,0.2991939999999999,0.3059303045361823,782.8321923849725,0.3083323595754922,0,60.0
44,89504,584,Employed,High School,25,31756,12,Married,3,Rent,421,0.0880654522594749,2,1,0.1684714599580383,0,Other,0,32,3,2595,2471,30544,13122,7458.666666666667,0.8139797639086055,3,17422,0.204756,0.2174210961383385,2968.243103756709,0.4544033478401021,0,51.0
32,36307,580,Employed,Bachelor,7,10491,60,Divorced,2,Mortgage,374,0.5376943861592923,3,4,0.2953738978034569,0,Home,1,17,2,1498,335,102841,51986,3025.583333333333,0.6771703280768838,6,50855,0.225491,0.2205717842120487,290.09116929471287,0.2194919445709244,0,62.0
30,53977,545,Employed,Associate,11,54566,60,Divorced,1,Mortgage,302,0.2227241151059968,4,1,0.4425247787236633,1,Auto,0,19,17,1614,1625,47932,48142,4498.083333333333,0.976866482217355,7,9565,0.287066,0.2895771230312323,1730.622359852067,0.4518863278475055,0,68.0
58,45772,650,Employed,Bachelor,34,30461,60,Married,3,Mortgage,1294,0.1027470207023182,2,2,0.2973277642485034,0,Home,0,19,18,1224,10986,23278,4320,3814.3333333333335,0.8480507252713179,7,18958,0.210461,0.2326634745627735,863.3777010766662,0.5655975795883945,0,46.0
